video_file,ground truth,audio_pred,face_pred,fidget_pred,prosodic_pred,audio_truth,face_truth,fidget_truth,prosodic_truth
281.43277623740795_287.5713574417993.mp4,0,"{'sadness': 0.000698317, 'joy': 0.993636847, 'love': 0.003228412, 'anger': 0.001680489, 'fear': 0.000515242, 'surprise': 0.000240867, 'speech_rate': 3.381642512}","{'angry': 0.063157895, 'disgust': 0.001578947, 'fear': 0.321052632, 'happy': 0.077894737, 'sad': 0.366842105, 'surprise': 0.067368421, 'neutral': 0.098421053, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.11e-12, 'sad': 5.91e-12, 'angry': 6.12e-11}",0,0,0,0
882.3340465620527_892.8259371918144.mp4,1,"{'sadness': 0.021289075, 'joy': 0.315851718, 'love': 0.003015506, 'anger': 0.634198725, 'fear': 0.023358997, 'surprise': 0.002285991, 'speech_rate': 3.320690256}","{'angry': 0.154, 'disgust': 0.0, 'fear': 0.358, 'happy': 0.02, 'sad': 0.318, 'surprise': 0.015, 'neutral': 0.136, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 7.33e-12, 'happy': 1.0, 'sad': 6.9e-12, 'angry': 9.09e-11}",0,0,0,1
403.5852642987315_411.0384183770437.mp4,0,"{'sadness': 0.024448104, 'joy': 0.150701329, 'love': 0.002044415, 'anger': 0.80628413, 'fear': 0.014535885, 'surprise': 0.001986112, 'speech_rate': 3.6}","{'angry': 0.156, 'disgust': 0.0, 'fear': 0.098, 'happy': 0.294, 'sad': 0.213, 'surprise': 0.098, 'neutral': 0.141, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.05, 'face_movement': 0.0, 'arm_movement': 0.05, 'overall_intensity': 0.040625}","{'neutral': 1.18e-11, 'happy': 1.0, 'sad': 1.8e-11, 'angry': 4.91e-11}",0,0,0,0
26.110187285872623_34.54042521796606.mp4,1,"{'sadness': 0.629075527, 'joy': 0.045925859, 'love': 0.002990185, 'anger': 0.251090109, 'fear': 0.069974549, 'surprise': 0.000943738, 'speech_rate': 2.470588235}","{'angry': 0.185, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.011, 'sad': 0.146, 'surprise': 0.009, 'neutral': 0.452, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.073891626, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 1.86e-10, 'sad': 3.72e-10, 'angry': 5.02e-13}",1,0,1,0
245.5218390274289_251.57679839374458.mp4,1,"{'sadness': 0.014564701, 'joy': 0.271533936, 'love': 0.002808999, 'anger': 0.454305023, 'fear': 0.243206173, 'surprise': 0.013581118, 'speech_rate': 2.687140115}","{'angry': 0.027857143, 'disgust': 0.0, 'fear': 0.070714286, 'happy': 0.712857143, 'sad': 0.082142857, 'surprise': 0.003571429, 'neutral': 0.1, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 7.37e-11, 'happy': 1.0, 'sad': 1.01e-11, 'angry': 7.45e-12}",1,0,0,0
184.15917805770164_205.00474895014273.mp4,1,"{'sadness': 0.155213147, 'joy': 0.010240507, 'love': 0.435356617, 'anger': 0.273341268, 'fear': 0.119920336, 'surprise': 0.00592816, 'speech_rate': 1.768642447}","{'angry': 0.175454545, 'disgust': 0.0, 'fear': 0.070909091, 'happy': 0.000909091, 'sad': 0.207272727, 'surprise': 0.0, 'neutral': 0.543636364, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.781052172, 'happy': 1.15e-08, 'sad': 4.28e-10, 'angry': 0.218947798}",1,0,1,1
305.5838915260636_315.9403943176456.mp4,0,"{'sadness': 0.00309833, 'joy': 0.003144975, 'love': 0.000932811, 'anger': 0.001302717, 'fear': 0.550198019, 'surprise': 0.441323191, 'speech_rate': 4.318618042}","{'angry': 0.005, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.194, 'sad': 0.015, 'surprise': 0.0, 'neutral': 0.785, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.232931727, 'hand_movement': 0.5, 'face_movement': 0.0, 'arm_movement': 0.25, 'overall_intensity': 0.06875}","{'neutral': 1.0, 'happy': 2.2e-10, 'sad': 2.36e-09, 'angry': 5.77e-13}",0,0,0,0
38.01600874020595_45.20737254659794.mp4,0,"{'sadness': 0.003977983, 'joy': 0.798167884, 'love': 0.001278076, 'anger': 0.0039974, 'fear': 0.0049415, 'surprise': 0.187637225, 'speech_rate': 0.000739284}","{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.933, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.064, 'face_offscreen_ratio': 0.103448276}","{'movement_score': 0, 'fidget_percentage': 0.289017341, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.996818304, 'happy': 0.003181671, 'sad': 1.27e-10, 'angry': 1.07e-09}",0,0,0,0
241.35445022548566_258.45356214032415.mp4,1,"{'sadness': 0.003189774, 'joy': 0.975889444, 'love': 0.001699206, 'anger': 0.016392523, 'fear': 0.002059153, 'surprise': 0.000769871, 'speech_rate': 2.213162493}","{'angry': 0.172, 'disgust': 0.002, 'fear': 0.088, 'happy': 0.12, 'sad': 0.252, 'surprise': 0.034, 'neutral': 0.332, 'face_offscreen_ratio': 0.162621359}","{'movement_score': 0, 'fidget_percentage': 0.01459854, 'hand_movement': 0.0, 'face_movement': 0.6, 'arm_movement': 0.0, 'overall_intensity': 0.053125}","{'neutral': 7.75e-11, 'happy': 1.0, 'sad': 4.44e-09, 'angry': 6.96e-11}",1,0,0,1
174.38071867751458_180.40968987105154.mp4,0,"{'sadness': 0.043715484, 'joy': 0.21746543, 'love': 0.010328058, 'anger': 0.712998986, 'fear': 0.014108029, 'surprise': 0.001383984, 'speech_rate': 3.782894737}","{'angry': 0.096, 'disgust': 0.0, 'fear': 0.078, 'happy': 0.001, 'sad': 0.446, 'surprise': 0.029, 'neutral': 0.346, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 7.33e-12, 'sad': 1.69e-11, 'angry': 5.95e-12}",0,0,0,0
43.70642438430802_49.28249234044513.mp4,0,"{'sadness': 0.000329172, 'joy': 0.998546243, 'love': 0.000319519, 'anger': 0.000222511, 'fear': 0.000187103, 'surprise': 0.000395497, 'speech_rate': 1.598579041}","{'angry': 0.011, 'disgust': 0.0, 'fear': 0.042, 'happy': 0.037, 'sad': 0.054, 'surprise': 0.015, 'neutral': 0.841, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.48e-12, 'sad': 2.41e-12, 'angry': 6.87e-09}",0,0,0,0
130.198739_135.45444492469986.mp4,0,"{'sadness': 0.000406809, 'joy': 0.997457445, 'love': 0.000663801, 'anger': 0.00095677, 'fear': 0.000324431, 'surprise': 0.000190853, 'speech_rate': 2.857142857}","{'angry': 0.012727273, 'disgust': 0.000909091, 'fear': 0.059090909, 'happy': 0.788181818, 'sad': 0.025454545, 'surprise': 0.019090909, 'neutral': 0.095454545, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.05, 'arm_movement': 0.0, 'overall_intensity': 0.003125}","{'neutral': 1.0, 'happy': 3.79e-11, 'sad': 4.31e-10, 'angry': 9.71e-13}",0,0,0,0
101.10147243150456_110.19602580125078.mp4,0,"{'sadness': 0.000463901, 'joy': 0.996657372, 'love': 0.000864469, 'anger': 0.000500416, 'fear': 0.000518187, 'surprise': 0.000995616, 'speech_rate': 2.94438386}","{'angry': 0.176363636, 'disgust': 0.023636364, 'fear': 0.06, 'happy': 0.076363636, 'sad': 0.426363636, 'surprise': 0.018181818, 'neutral': 0.220909091, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 6.93e-12, 'sad': 5.79e-12, 'angry': 2.15e-11}",0,0,0,0
65.71919119624236_78.8090832825733.mp4,0,"{'sadness': 0.001592733, 'joy': 0.996143281, 'love': 0.000506503, 'anger': 0.000750976, 'fear': 0.000448428, 'surprise': 0.000558147, 'speech_rate': 3.568716781}","{'angry': 0.04, 'disgust': 0.0, 'fear': 0.005, 'happy': 0.001, 'sad': 0.086, 'surprise': 0.0, 'neutral': 0.867, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.999999762, 'happy': 6.17e-12, 'sad': 8.61e-12, 'angry': 2.24e-07}",0,0,0,0
146.1657949658981_152.32075872392394.mp4,0,"{'sadness': 0.000857165, 'joy': 0.005175426, 'love': 0.989568532, 'anger': 0.003022674, 'fear': 0.000580914, 'surprise': 0.00079545, 'speech_rate': 2.415458937}","{'angry': 0.083846154, 'disgust': 0.0, 'fear': 0.049230769, 'happy': 0.689230769, 'sad': 0.028461538, 'surprise': 0.017692308, 'neutral': 0.126923077, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.1, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0125}","{'neutral': 5.23e-10, 'happy': 1.0, 'sad': 2.37e-11, 'angry': 9.2e-12}",0,0,0,0
99.0812249772899_111.10532647427677.mp4,1,"{'sadness': 0.052662887, 'joy': 0.003087694, 'love': 0.000854118, 'anger': 0.929460406, 'fear': 0.013225751, 'surprise': 0.000709131, 'speech_rate': 3.394039735}","{'angry': 0.016, 'disgust': 0.0, 'fear': 0.001, 'happy': 0.17, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.808, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.702422145, 'hand_movement': 0.7, 'face_movement': 0.0, 'arm_movement': 0.15, 'overall_intensity': 0.153125}","{'neutral': 1.0, 'happy': 2.29e-10, 'sad': 1.36e-10, 'angry': 3.24e-13}",1,0,1,0
233.11112811544137_239.11848074301673.mp4,0,"{'sadness': 0.002624285, 'joy': 0.994163096, 'love': 0.000388461, 'anger': 0.001568871, 'fear': 0.00077735, 'surprise': 0.000478007, 'speech_rate': 3.289473684}","{'angry': 0.065454545, 'disgust': 0.0, 'fear': 0.172727273, 'happy': 0.261818182, 'sad': 0.060909091, 'surprise': 0.184545455, 'neutral': 0.258181818, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.009375}","{'neutral': 1.0, 'happy': 2.35e-12, 'sad': 3.95e-12, 'angry': 7.32e-11}",0,0,0,0
1576.6710440595273_1585.9799886893234.mp4,1,"{'sadness': 0.998999059, 'joy': 0.000214433, 'love': 0.00026791, 'anger': 0.000200844, 'fear': 0.000170473, 'surprise': 0.000147328, 'speech_rate': 2.357984995}","{'angry': 0.037, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.005, 'sad': 0.03, 'surprise': 0.0, 'neutral': 0.93, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 7.46e-12, 'sad': 1.22e-11, 'angry': 9.71e-12}",1,1,0,1
189.8966431904455_204.12415195742756.mp4,1,"{'sadness': 0.057866566, 'joy': 0.562982857, 'love': 0.003991419, 'anger': 0.366204113, 'fear': 0.007514889, 'surprise': 0.001440148, 'speech_rate': 3.428971309}","{'angry': 0.124117647, 'disgust': 0.010588235, 'fear': 0.125882353, 'happy': 0.064705882, 'sad': 0.130588235, 'surprise': 0.113529412, 'neutral': 0.431764706, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 4.1e-08, 'happy': 1.0, 'sad': 1.72e-10, 'angry': 1.44e-12}",1,0,0,1
340.74207570965683_348.97920978650575.mp4,0,"{'sadness': 0.010060059, 'joy': 0.950833619, 'love': 0.00118062, 'anger': 0.007926489, 'fear': 0.026752986, 'surprise': 0.003246218, 'speech_rate': 3.136317385}","{'angry': 0.032, 'disgust': 0.0, 'fear': 0.015, 'happy': 0.859, 'sad': 0.021, 'surprise': 0.034, 'neutral': 0.041, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': nan, 'happy': nan, 'sad': nan, 'angry': nan}",0,0,0,0
340.3202959616875_352.4641534278204.mp4,1,"{'sadness': 0.006191974, 'joy': 0.001176923, 'love': 0.000368288, 'anger': 0.075042158, 'fear': 0.916002512, 'surprise': 0.001218175, 'speech_rate': 2.784602785}","{'angry': 0.09, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.115, 'sad': 0.44, 'surprise': 0.02, 'neutral': 0.16, 'face_offscreen_ratio': 0.542662116}","{'movement_score': 0, 'fidget_percentage': 0.133561644, 'hand_movement': 0.1, 'face_movement': 0.0, 'arm_movement': 0.1, 'overall_intensity': 0.059375}","{'neutral': 1.0, 'happy': 5.05e-11, 'sad': 8.69e-10, 'angry': 9.61e-13}",1,0,1,0
106.52627376937465_121.05496230713973.mp4,1,"{'sadness': 0.997978508, 'joy': 0.000248169, 'love': 0.000202335, 'anger': 0.000818545, 'fear': 0.000581755, 'surprise': 0.000170714, 'speech_rate': 2.057613169}","{'angry': 0.38, 'disgust': 0.0, 'fear': 0.047, 'happy': 0.0, 'sad': 0.325, 'surprise': 0.0, 'neutral': 0.242, 'face_offscreen_ratio': 0.042857143}","{'movement_score': 0, 'fidget_percentage': 0.498567335, 'hand_movement': 0.7, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.190625}","{'neutral': 5.73e-06, 'happy': 0.002747661, 'sad': 0.997246623, 'angry': 5.29e-09}",1,0,0,0
77.99017328490761_87.0157831792502.mp4,0,"{'sadness': 0.003406075, 'joy': 0.958773911, 'love': 0.001591961, 'anger': 0.027992042, 'fear': 0.006281706, 'surprise': 0.001954241, 'speech_rate': 2.643171806}","{'angry': 0.008, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.901, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.088, 'face_offscreen_ratio': 0.036697248}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.89e-11, 'happy': 1.0, 'sad': 4.4e-12, 'angry': 1.66e-08}",0,0,0,0
152.66108693570067_163.1915327166914.mp4,1,"{'sadness': 0.000730763, 'joy': 0.000598521, 'love': 0.00016269, 'anger': 0.001517307, 'fear': 0.996623039, 'surprise': 0.000367687, 'speech_rate': 3.480714958}","{'angry': 0.011, 'disgust': 0.0, 'fear': 0.002, 'happy': 0.002, 'sad': 0.011, 'surprise': 0.002, 'neutral': 0.971, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.9e-11, 'sad': 1.51e-10, 'angry': 8.45e-13}",1,0,0,0
320.676365381197_332.04306922552087.mp4,1,"{'sadness': 0.233531252, 'joy': 0.123360999, 'love': 0.003056515, 'anger': 0.631644726, 'fear': 0.006127825, 'surprise': 0.002278747, 'speech_rate': 2.705061082}","{'angry': 0.209, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.13, 'sad': 0.016, 'surprise': 0.023, 'neutral': 0.604, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.999996424, 'happy': 3.58e-06, 'sad': 1.54e-10, 'angry': 4.97e-12}",1,0,0,0
2393.016621571751_2402.607333184889.mp4,0,"{'sadness': 0.006694584, 'joy': 0.96154058, 'love': 0.003931357, 'anger': 0.025514975, 'fear': 0.001834957, 'surprise': 0.000483561, 'speech_rate': 2.481902792}","{'angry': 0.087, 'disgust': 0.0, 'fear': 0.124, 'happy': 0.124, 'sad': 0.087, 'surprise': 0.048, 'neutral': 0.527, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.39e-12, 'sad': 1.73e-11, 'angry': 2.24e-11}",0,0,0,0
50.95467515235596_58.508494309933134.mp4,0,"{'sadness': 0.059224214, 'joy': 0.171228707, 'love': 0.00421274, 'anger': 0.759476662, 'fear': 0.004620617, 'surprise': 0.001237071, 'speech_rate': 4.193971166}","{'angry': 0.267, 'disgust': 0.036, 'fear': 0.113, 'happy': 0.207, 'sad': 0.202, 'surprise': 0.025, 'neutral': 0.149, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.36e-11, 'sad': 5.78e-11, 'angry': 2.11e-12}",0,0,0,0
100.22008408620565_106.11588378741632.mp4,0,"{'sadness': 0.00150697, 'joy': 0.001917895, 'love': 0.001676829, 'anger': 0.001618858, 'fear': 0.27006191, 'surprise': 0.723217547, 'speech_rate': 3.020134228}","{'angry': 0.005, 'disgust': 0.0, 'fear': 0.002, 'happy': 0.952, 'sad': 0.012, 'surprise': 0.0, 'neutral': 0.024, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 1.64e-11, 'sad': 6.01e-11, 'angry': 1.2e-12}",0,0,0,0
159.58176887588604_170.34440696104755.mp4,0,"{'sadness': 0.004200666, 'joy': 0.948103905, 'love': 0.002017605, 'anger': 0.040697612, 'fear': 0.003787913, 'surprise': 0.00119227, 'speech_rate': 1.668214813}","{'angry': 0.09, 'disgust': 0.006, 'fear': 0.037, 'happy': 0.43, 'sad': 0.089, 'surprise': 0.012, 'neutral': 0.339, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 6.34e-12, 'sad': 2.26e-11, 'angry': 2.65e-12}",0,0,0,0
126.79613390764787_135.6555514381396.mp4,0,"{'sadness': 0.000863741, 'joy': 0.000377308, 'love': 0.000239705, 'anger': 0.997675478, 'fear': 0.000702377, 'surprise': 0.000141387, 'speech_rate': 3.236607143}","{'angry': 0.04, 'disgust': 0.0, 'fear': 0.065, 'happy': 0.095, 'sad': 0.016, 'surprise': 0.193, 'neutral': 0.583, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.999991775, 'happy': 8.66e-12, 'sad': 2.48e-12, 'angry': 8.2e-06}",0,0,0,0
1486.3827144413417_1502.7870969809067.mp4,1,"{'sadness': 0.007884978, 'joy': 0.001154505, 'love': 0.000497509, 'anger': 0.989462078, 'fear': 0.000826516, 'surprise': 0.000174459, 'speech_rate': 2.247873633}","{'angry': 0.513, 'disgust': 0.001, 'fear': 0.01, 'happy': 0.007, 'sad': 0.027, 'surprise': 0.0, 'neutral': 0.436, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.317258883, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.48e-11, 'sad': 4.12e-10, 'angry': 1.07e-12}",1,0,0,0
0_8.963983062243857.mp4,0,"{'sadness': 0.002023877, 'joy': 0.001702167, 'love': 0.001476089, 'anger': 0.001872576, 'fear': 0.384518951, 'surprise': 0.608406365, 'speech_rate': 4.0}","{'angry': 0.012, 'disgust': 0.001, 'fear': 0.036, 'happy': 0.389, 'sad': 0.021, 'surprise': 0.267, 'neutral': 0.272, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.000305527, 'happy': 0.999497056, 'sad': 2.62e-07, 'angry': 0.000197175}",0,0,0,0
816.9013852385675_827.2778712102332.mp4,1,"{'sadness': 0.00161346, 'joy': 0.996376574, 'love': 0.000791987, 'anger': 0.00080141, 'fear': 0.000225339, 'surprise': 0.00019124, 'speech_rate': 2.007648184}","{'angry': 0.02, 'disgust': 0.01, 'fear': 0.0, 'happy': 0.82, 'sad': 0.04, 'surprise': 0.0, 'neutral': 0.11, 'face_offscreen_ratio': 0.665338645}","{'movement_score': 0, 'fidget_percentage': 0.66, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.025}","{'neutral': 3.06e-11, 'happy': 1.0, 'sad': 7.4e-11, 'angry': 4.15e-11}",0,1,0,1
1939.0868110374734_1948.0685650642777.mp4,1,"{'sadness': 0.000290311, 'joy': 0.9989236, 'love': 0.000307488, 'anger': 0.00011652, 'fear': 0.000163579, 'surprise': 0.000198504, 'speech_rate': 2.101775184}","{'angry': 0.1025, 'disgust': 0.0075, 'fear': 0.1975, 'happy': 0.01, 'sad': 0.5675, 'surprise': 0.01, 'neutral': 0.1, 'face_offscreen_ratio': 0.543778802}","{'movement_score': 0, 'fidget_percentage': 0.347222222, 'hand_movement': 0.05, 'face_movement': 0.0, 'arm_movement': 0.1, 'overall_intensity': 0.0875}","{'neutral': 1.0, 'happy': 3.98e-10, 'sad': 2.37e-11, 'angry': 2.6e-08}",1,0,0,0
125.00201851306468_139.4793935017542.mp4,1,"{'sadness': 0.115358844, 'joy': 0.001299337, 'love': 0.000908376, 'anger': 0.880745351, 'fear': 0.001358761, 'surprise': 0.000329395, 'speech_rate': 3.034482759}","{'angry': 0.262, 'disgust': 0.0, 'fear': 0.314, 'happy': 0.085, 'sad': 0.289, 'surprise': 0.006, 'neutral': 0.041, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.219020173, 'hand_movement': 0.0, 'face_movement': 0.9, 'arm_movement': 0.0, 'overall_intensity': 0.05625}","{'neutral': 1.0, 'happy': 7.61e-12, 'sad': 3.73e-11, 'angry': 2.84e-12}",1,0,0,0
355.02237477193546_361.3695563351307.mp4,0,"{'sadness': 0.616851568, 'joy': 0.370120674, 'love': 0.006823407, 'anger': 0.003895193, 'fear': 0.001471113, 'surprise': 0.000837999, 'speech_rate': 3.894080997}","{'angry': 0.222, 'disgust': 0.003, 'fear': 0.02, 'happy': 0.154, 'sad': 0.172, 'surprise': 0.0, 'neutral': 0.427, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 6.6e-12, 'sad': 2.03e-11, 'angry': 3.58e-12}",0,0,0,0
535.2563036418242_546.9428443929964.mp4,0,"{'sadness': 0.003207806, 'joy': 0.931320012, 'love': 0.004087342, 'anger': 0.022362344, 'fear': 0.009245276, 'surprise': 0.029777251, 'speech_rate': 2.382978723}","{'angry': 0.263, 'disgust': 0.015, 'fear': 0.064, 'happy': 0.074, 'sad': 0.379, 'surprise': 0.052, 'neutral': 0.151, 'face_offscreen_ratio': 0.035460993}","{'movement_score': 0, 'fidget_percentage': 0.12455516, 'hand_movement': 0.0, 'face_movement': 0.35, 'arm_movement': 0.05, 'overall_intensity': 0.025}","{'neutral': 0.994078875, 'happy': 0.005916051, 'sad': 3.42e-06, 'angry': 1.68e-06}",0,0,0,0
114.00575539449552_122.17098632795384.mp4,0,"{'sadness': 0.002172759, 'joy': 0.99313277, 'love': 0.000788909, 'anger': 0.002606606, 'fear': 0.00083967, 'surprise': 0.000459339, 'speech_rate': 2.436053593}","{'angry': 0.092, 'disgust': 0.0, 'fear': 0.189, 'happy': 0.015, 'sad': 0.259, 'surprise': 0.284, 'neutral': 0.16, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.234693878, 'hand_movement': 0.1, 'face_movement': 0.0, 'arm_movement': 0.2, 'overall_intensity': 0.065625}","{'neutral': 1.0, 'happy': 8.23e-12, 'sad': 1.01e-11, 'angry': 6.04e-12}",0,0,0,0
598.1498675877898_612.1001964766896.mp4,1,"{'sadness': 0.00038703, 'joy': 0.000345686, 'love': 0.000119361, 'anger': 0.001393918, 'fear': 0.997261047, 'surprise': 0.000492926, 'speech_rate': 3.214285714}","{'angry': 0.071, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.008, 'sad': 0.09, 'surprise': 0.021, 'neutral': 0.78, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.071641791, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.771657169, 'happy': 0.000194804, 'sad': 0.228104129, 'angry': 4.38e-05}",1,0,0,0
369.96631087065714_380.325527942967.mp4,0,"{'sadness': 0.012254724, 'joy': 0.858392417, 'love': 0.003886294, 'anger': 0.118035242, 'fear': 0.006094002, 'surprise': 0.001337305, 'speech_rate': 2.986512524}","{'angry': 0.139, 'disgust': 0.0, 'fear': 0.059, 'happy': 0.033, 'sad': 0.313, 'surprise': 0.129, 'neutral': 0.327, 'face_offscreen_ratio': 0.401606426}","{'movement_score': 0, 'fidget_percentage': 0.274193548, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.5, 'overall_intensity': 0.04375}","{'neutral': 0.999999404, 'happy': 9.06e-11, 'sad': 5.82e-07, 'angry': 2.55e-09}",0,0,0,0
